wavelength,absorbance,drug_type
3834.0,22182416.0,Heroin
3838.0,22622124.0,Heroin
3842.0,22576122.0,Heroin
3846.0,22745620.0,Heroin
3850.0,23350226.0,Heroin
3854.0,23582078.0,Heroin
3858.0,23417810.0,Heroin
3862.0,23188862.0,Heroin
3866.0,23290120.0,Heroin
3870.0,23306912.0,Heroin
3874.0,23375742.0,Heroin
3878.0,23668618.0,Heroin
3882.0,23909498.0,Heroin
3886.0,24013970.0,Heroin
3890.0,24082346.0,Heroin
3894.0,23688174.0,Heroin
3898.0,23774352.0,Heroin
3902.0,24162498.0,Heroin
3906.0,24260850.0,Heroin
3910.0,24385220.0,Heroin
3914.0,24943544.0,Heroin
3918.0,25197178.0,Heroin
3922.0,25015266.0,Heroin
3926.0,25091268.0,Heroin
3930.0,25179728.0,Heroin
3934.0,24945588.0,Heroin
3938.0,25073744.0,Heroin
3942.0,25183090.0,Heroin
3946.0,25153022.0,Heroin
3950.0,25284602.0,Heroin
3954.0,25472984.0,Heroin
3958.0,25525392.0,Heroin
3962.0,25463070.0,Heroin
3966.0,25521890.0,Heroin
3970.0,25751328.0,Heroin
3974.0,25903752.0,Heroin
3978.0,26117274.0,Heroin
3982.0,26239116.0,Heroin
3986.0,26259154.0,Heroin
3990.0,26376662.0,Heroin
3994.0,26569704.0,Heroin
3998.0,26678262.0,Heroin
4002.0,26623778.0,Heroin
4006.0,26457824.0,Heroin
4010.0,26459668.0,Heroin
4014.0,26742314.0,Heroin
4018.0,26993042.0,Heroin
4022.0,26942746.0,Heroin
4026.0,26918512.0,Heroin
4030.0,27112168.0,Heroin
4034.0,27217758.0,Heroin
4038.0,27263040.0,Heroin
4042.0,27397438.0,Heroin
4046.0,27741800.0,Heroin
4050.0,28108784.0,Heroin
4054.0,28167414.0,Heroin
4058.0,28179572.0,Heroin
4062.0,28381384.0,Heroin
