wavelength,absorbance,drug_type
4530.0,0.755,Methadone
4534.0,0.739,Methadone
4538.0,0.729,Methadone
4542.0,0.709,Methadone
4546.0,0.707,Methadone
4550.0,0.709,Methadone
4554.0,0.729,Methadone
4558.0,0.741,Methadone
4562.0,0.752,Methadone
4566.0,0.761,Methadone
4570.0,0.77,Methadone
4574.0,0.777,Methadone
4578.0,0.782,Methadone
4582.0,0.789,Methadone
4586.0,0.795,Methadone
4590.0,0.798,Methadone
4594.0,0.803,Methadone
4598.0,0.805,Methadone
4602.0,0.807,Methadone
4606.0,0.807,Methadone
4610.0,0.809,Methadone
4614.0,0.809,Methadone
4618.0,0.809,Methadone
4622.0,0.807,Methadone
4626.0,0.805,Methadone
4630.0,0.803,Methadone
4634.0,0.802,Methadone
4638.0,0.8,Methadone
4642.0,0.798,Methadone
4646.0,0.796,Methadone
4650.0,0.795,Methadone
4654.0,0.793,Methadone
4658.0,0.791,Methadone
4662.0,0.789,Methadone
4666.0,0.787,Methadone
4670.0,0.786,Methadone
4674.0,0.786,Methadone
4678.0,0.786,Methadone
4682.0,0.787,Methadone
4686.0,0.789,Methadone
4690.0,0.789,Methadone
4694.0,0.793,Methadone
4698.0,0.795,Methadone
4702.0,0.796,Methadone
4706.0,0.798,Methadone
4710.0,0.798,Methadone
4714.0,0.798,Methadone
4718.0,0.798,Methadone
4722.0,0.796,Methadone
4726.0,0.795,Methadone
4730.0,0.793,Methadone
4734.0,0.787,Methadone
4738.0,0.782,Methadone
4742.0,0.773,Methadone
4746.0,0.761,Methadone
4750.0,0.754,Methadone
4754.0,0.75,Methadone
4758.0,0.748,Methadone
4762.0,0.741,Methadone
4766.0,0.734,Methadone
4770.0,0.727,Methadone
4774.0,0.721,Methadone
4778.0,0.718,Methadone
4782.0,0.718,Methadone
4786.0,0.72,Methadone
4790.0,0.721,Methadone
4794.0,0.725,Methadone
4798.0,0.729,Methadone
4802.0,0.73,Methadone
4806.0,0.732,Methadone
4810.0,0.732,Methadone
4814.0,0.73,Methadone
4818.0,0.73,Methadone
4822.0,0.721,Methadone
4826.0,0.714,Methadone
4830.0,0.705,Methadone
4834.0,0.7,Methadone
4838.0,0.693,Methadone
4842.0,0.691,Methadone
4846.0,0.693,Methadone
4850.0,0.713,Methadone
4854.0,0.721,Methadone
4858.0,0.725,Methadone
4862.0,0.743,Methadone
4866.0,0.755,Methadone
4870.0,0.766,Methadone
4874.0,0.775,Methadone
4878.0,0.782,Methadone
4882.0,0.787,Methadone
4886.0,0.791,Methadone
4890.0,0.795,Methadone
4894.0,0.798,Methadone
4898.0,0.802,Methadone
4902.0,0.802,Methadone
4906.0,0.803,Methadone
4910.0,0.805,Methadone
4914.0,0.811,Methadone
4918.0,0.819,Methadone
4922.0,0.83,Methadone
4926.0,0.839,Methadone
4930.0,0.844,Methadone
4934.0,0.848,Methadone
4938.0,0.85,Methadone
4942.0,0.852,Methadone
4946.0,0.855,Methadone
4950.0,0.859,Methadone
4954.0,0.864,Methadone
4958.0,0.866,Methadone
4962.0,0.868,Methadone
4966.0,0.869,Methadone
4970.0,0.871,Methadone
4974.0,0.871,Methadone
4978.0,0.873,Methadone
4982.0,0.873,Methadone
4986.0,0.873,Methadone
4990.0,0.871,Methadone
4994.0,0.871,Methadone
4998.0,0.871,Methadone
5002.0,0.869,Methadone
5006.0,0.866,Methadone
5010.0,0.864,Methadone
5014.0,0.864,Methadone
5018.0,0.864,Methadone
5022.0,0.864,Methadone
5026.0,0.866,Methadone
5030.0,0.866,Methadone
5034.0,0.868,Methadone
5038.0,0.871,Methadone
5042.0,0.869,Methadone
5046.0,0.869,Methadone
5050.0,0.868,Methadone
5054.0,0.868,Methadone
5058.0,0.868,Methadone
5062.0,0.869,Methadone
5066.0,0.869,Methadone
5070.0,0.868,Methadone
5074.0,0.868,Methadone
5078.0,0.866,Methadone
5082.0,0.864,Methadone
5086.0,0.866,Methadone
5090.0,0.864,Methadone
5094.0,0.862,Methadone
5098.0,0.86,Methadone
5102.0,0.859,Methadone
5106.0,0.859,Methadone
5110.0,0.857,Methadone
5114.0,0.857,Methadone
5118.0,0.855,Methadone
5122.0,0.853,Methadone
5126.0,0.852,Methadone
5130.0,0.85,Methadone
5134.0,0.85,Methadone
5138.0,0.848,Methadone
5142.0,0.844,Methadone
5146.0,0.843,Methadone
5150.0,0.841,Methadone
5154.0,0.839,Methadone
5158.0,0.836,Methadone
5162.0,0.832,Methadone
5166.0,0.828,Methadone
5170.0,0.827,Methadone
5174.0,0.823,Methadone
5178.0,0.818,Methadone
5182.0,0.816,Methadone
5186.0,0.814,Methadone
5190.0,0.812,Methadone
5194.0,0.809,Methadone
5198.0,0.807,Methadone
5202.0,0.805,Methadone
5206.0,0.803,Methadone
5210.0,0.803,Methadone
5214.0,0.805,Methadone
5218.0,0.809,Methadone
5222.0,0.823,Methadone
5226.0,0.83,Methadone
5230.0,0.844,Methadone
5234.0,0.846,Methadone
5238.0,0.848,Methadone
5242.0,0.855,Methadone
5246.0,0.859,Methadone
5250.0,0.862,Methadone
5254.0,0.866,Methadone
5258.0,0.871,Methadone
5262.0,0.875,Methadone
5266.0,0.882,Methadone
5270.0,0.884,Methadone
5274.0,0.885,Methadone
5278.0,0.889,Methadone
5282.0,0.891,Methadone
5286.0,0.893,Methadone
5290.0,0.894,Methadone
5294.0,0.894,Methadone
5298.0,0.896,Methadone
5302.0,0.898,Methadone
5306.0,0.898,Methadone
5310.0,0.898,Methadone
5314.0,0.898,Methadone
5318.0,0.9,Methadone
5322.0,0.9,Methadone
5326.0,0.9,Methadone
5330.0,0.9,Methadone
5334.0,0.9,Methadone
5338.0,0.9,Methadone
5342.0,0.9,Methadone
5346.0,0.898,Methadone
5350.0,0.898,Methadone
5354.0,0.9,Methadone
5358.0,0.898,Methadone
5362.0,0.898,Methadone
5366.0,0.896,Methadone
5370.0,0.894,Methadone
5374.0,0.894,Methadone
5378.0,0.893,Methadone
5382.0,0.893,Methadone
5386.0,0.891,Methadone
5390.0,0.889,Methadone
5394.0,0.887,Methadone
5398.0,0.885,Methadone
5402.0,0.884,Methadone
5406.0,0.88,Methadone
5410.0,0.877,Methadone
5414.0,0.873,Methadone
5418.0,0.869,Methadone
5422.0,0.868,Methadone
5426.0,0.868,Methadone
5430.0,0.868,Methadone
5434.0,0.866,Methadone
5438.0,0.866,Methadone
5442.0,0.868,Methadone
5446.0,0.868,Methadone
5450.0,0.869,Methadone
5454.0,0.869,Methadone
5458.0,0.871,Methadone
5462.0,0.871,Methadone
5466.0,0.871,Methadone
5470.0,0.871,Methadone
5474.0,0.871,Methadone
5478.0,0.869,Methadone
5482.0,0.869,Methadone
5486.0,0.869,Methadone
5490.0,0.871,Methadone
5494.0,0.871,Methadone
5498.0,0.871,Methadone
5502.0,0.868,Methadone
5506.0,0.868,Methadone
5510.0,0.868,Methadone
5514.0,0.869,Methadone
5518.0,0.871,Methadone
5522.0,0.871,Methadone
5526.0,0.873,Methadone
5530.0,0.875,Methadone
5534.0,0.877,Methadone
5538.0,0.878,Methadone
5542.0,0.878,Methadone
5546.0,0.88,Methadone
5550.0,0.882,Methadone
5554.0,0.882,Methadone
5558.0,0.884,Methadone
5562.0,0.882,Methadone
5566.0,0.88,Methadone
5570.0,0.88,Methadone
5574.0,0.878,Methadone
5578.0,0.877,Methadone
5582.0,0.871,Methadone
5586.0,0.869,Methadone
5590.0,0.868,Methadone
5594.0,0.866,Methadone
5598.0,0.862,Methadone
5602.0,0.86,Methadone
5606.0,0.859,Methadone
5610.0,0.86,Methadone
5614.0,0.862,Methadone
5618.0,0.864,Methadone
5622.0,0.868,Methadone
5626.0,0.871,Methadone
5630.0,0.877,Methadone
5634.0,0.88,Methadone
5638.0,0.882,Methadone
5642.0,0.885,Methadone
5646.0,0.885,Methadone
5650.0,0.891,Methadone
5654.0,0.893,Methadone
5658.0,0.894,Methadone
5662.0,0.896,Methadone
5666.0,0.896,Methadone
5670.0,0.898,Methadone
5674.0,0.898,Methadone
5678.0,0.9,Methadone
5682.0,0.901,Methadone
5686.0,0.903,Methadone
5690.0,0.903,Methadone
5694.0,0.905,Methadone
5698.0,0.905,Methadone
5702.0,0.905,Methadone
5706.0,0.903,Methadone
5710.0,0.903,Methadone
5714.0,0.901,Methadone
5718.0,0.901,Methadone
5722.0,0.9,Methadone
5726.0,0.898,Methadone
5730.0,0.898,Methadone
5734.0,0.898,Methadone
5738.0,0.898,Methadone
5742.0,0.9,Methadone
5746.0,0.9,Methadone
5750.0,0.901,Methadone
5754.0,0.901,Methadone
5758.0,0.901,Methadone
5762.0,0.901,Methadone
5766.0,0.901,Methadone
5770.0,0.9,Methadone
5774.0,0.9,Methadone
5778.0,0.898,Methadone
5782.0,0.896,Methadone
5786.0,0.896,Methadone
5790.0,0.894,Methadone
5794.0,0.894,Methadone
5798.0,0.894,Methadone
5802.0,0.894,Methadone
5806.0,0.894,Methadone
5810.0,0.896,Methadone
5814.0,0.896,Methadone
5818.0,0.896,Methadone
5822.0,0.894,Methadone
5826.0,0.894,Methadone
5830.0,0.893,Methadone
5834.0,0.893,Methadone
5838.0,0.894,Methadone
5842.0,0.894,Methadone
5846.0,0.894,Methadone
5850.0,0.893,Methadone
5854.0,0.893,Methadone
5858.0,0.893,Methadone
5862.0,0.893,Methadone
5866.0,0.894,Methadone
5870.0,0.894,Methadone
5874.0,0.896,Methadone
5878.0,0.898,Methadone
5882.0,0.898,Methadone
5886.0,0.9,Methadone
5890.0,0.9,Methadone
5894.0,0.9,Methadone
5898.0,0.898,Methadone
5902.0,0.898,Methadone
5906.0,0.896,Methadone
5910.0,0.896,Methadone
5914.0,0.896,Methadone
5918.0,0.896,Methadone
5922.0,0.896,Methadone
5926.0,0.896,Methadone
5930.0,0.896,Methadone
5934.0,0.898,Methadone
5938.0,0.9,Methadone
5942.0,0.9,Methadone
5946.0,0.9,Methadone
5950.0,0.9,Methadone
5954.0,0.9,Methadone
5958.0,0.9,Methadone
5962.0,0.9,Methadone
5966.0,0.901,Methadone
5970.0,0.901,Methadone
5974.0,0.903,Methadone
5978.0,0.907,Methadone
5982.0,0.907,Methadone
5986.0,0.905,Methadone
5990.0,0.905,Methadone
5994.0,0.905,Methadone
5998.0,0.909,Methadone
6002.0,0.909,Methadone
6006.0,0.909,Methadone
6010.0,0.909,Methadone
6014.0,0.907,Methadone
6018.0,0.907,Methadone
6022.0,0.909,Methadone
6026.0,0.912,Methadone
6030.0,0.912,Methadone
6034.0,0.91,Methadone
6038.0,0.912,Methadone
6042.0,0.912,Methadone
6046.0,0.914,Methadone
6050.0,0.914,Methadone
6054.0,0.914,Methadone
6058.0,0.916,Methadone
6062.0,0.916,Methadone
6066.0,0.918,Methadone
6070.0,0.919,Methadone
6074.0,0.921,Methadone
6078.0,0.921,Methadone
6082.0,0.923,Methadone
6086.0,0.923,Methadone
6090.0,0.925,Methadone
6094.0,0.925,Methadone
6098.0,0.926,Methadone
6102.0,0.926,Methadone
6106.0,0.925,Methadone
6110.0,0.925,Methadone
6114.0,0.925,Methadone
6118.0,0.923,Methadone
6122.0,0.923,Methadone
6126.0,0.923,Methadone
6130.0,0.921,Methadone
6134.0,0.921,Methadone
6138.0,0.921,Methadone
6142.0,0.919,Methadone
6146.0,0.919,Methadone
6150.0,0.919,Methadone
6154.0,0.918,Methadone
6158.0,0.916,Methadone
6162.0,0.914,Methadone
6166.0,0.912,Methadone
6170.0,0.912,Methadone
6174.0,0.91,Methadone
6178.0,0.91,Methadone
6182.0,0.909,Methadone
6186.0,0.907,Methadone
6190.0,0.907,Methadone
6194.0,0.907,Methadone
6198.0,0.907,Methadone
6202.0,0.909,Methadone
6206.0,0.909,Methadone
6210.0,0.909,Methadone
6214.0,0.91,Methadone
6218.0,0.912,Methadone
6222.0,0.912,Methadone
6226.0,0.914,Methadone
6230.0,0.914,Methadone
6234.0,0.916,Methadone
6238.0,0.918,Methadone
6242.0,0.919,Methadone
6246.0,0.919,Methadone
6250.0,0.923,Methadone
6254.0,0.923,Methadone
6258.0,0.925,Methadone
6262.0,0.925,Methadone
6266.0,0.925,Methadone
6270.0,0.925,Methadone
6274.0,0.925,Methadone
6278.0,0.925,Methadone
6282.0,0.925,Methadone
6286.0,0.923,Methadone
6290.0,0.923,Methadone
6294.0,0.923,Methadone
6298.0,0.921,Methadone
6302.0,0.921,Methadone
6306.0,0.921,Methadone
6310.0,0.923,Methadone
6314.0,0.926,Methadone
6318.0,0.93,Methadone
6322.0,0.934,Methadone
6326.0,0.937,Methadone
6330.0,0.937,Methadone
6334.0,0.939,Methadone
6338.0,0.939,Methadone
6342.0,0.941,Methadone
6346.0,0.944,Methadone
6350.0,0.946,Methadone
6354.0,0.948,Methadone
6358.0,0.95,Methadone
6362.0,0.95,Methadone
6366.0,0.951,Methadone
6370.0,0.951,Methadone
6374.0,0.953,Methadone
6378.0,0.955,Methadone
6382.0,0.957,Methadone
6386.0,0.959,Methadone
6390.0,0.964,Methadone
6394.0,0.966,Methadone
6398.0,0.967,Methadone
6402.0,0.967,Methadone
6406.0,0.969,Methadone
6410.0,0.969,Methadone
6414.0,0.971,Methadone
6418.0,0.971,Methadone
6422.0,0.971,Methadone
6426.0,0.971,Methadone
6430.0,0.973,Methadone
6434.0,0.975,Methadone
6438.0,0.975,Methadone
6442.0,0.976,Methadone
6446.0,0.978,Methadone
6450.0,0.978,Methadone
6454.0,0.978,Methadone
6458.0,0.98,Methadone
6462.0,0.98,Methadone
6466.0,0.98,Methadone
6470.0,0.982,Methadone
6474.0,0.983,Methadone
6478.0,0.983,Methadone
6482.0,0.983,Methadone
6486.0,0.987,Methadone
6490.0,0.987,Methadone
6494.0,0.989,Methadone
6498.0,0.989,Methadone
6502.0,0.989,Methadone
6506.0,0.989,Methadone
6510.0,0.989,Methadone
6514.0,0.989,Methadone
6518.0,0.989,Methadone
6522.0,0.989,Methadone
6526.0,0.989,Methadone
6530.0,0.991,Methadone
6534.0,0.991,Methadone
6538.0,0.992,Methadone
6542.0,0.992,Methadone
6546.0,0.991,Methadone
6550.0,0.992,Methadone
6554.0,0.992,Methadone
6558.0,0.994,Methadone
6562.0,0.994,Methadone
6566.0,0.996,Methadone
6570.0,0.996,Methadone
6574.0,0.994,Methadone
6578.0,0.992,Methadone
6582.0,0.992,Methadone
6586.0,0.992,Methadone
6590.0,0.991,Methadone
6594.0,0.992,Methadone
6598.0,0.992,Methadone
6602.0,0.992,Methadone
6606.0,0.994,Methadone
6610.0,0.994,Methadone
6614.0,0.992,Methadone
6618.0,0.992,Methadone
6622.0,0.992,Methadone
6626.0,0.992,Methadone
6630.0,0.992,Methadone
6634.0,0.992,Methadone
6638.0,0.994,Methadone
6642.0,0.994,Methadone
6646.0,0.994,Methadone
6650.0,0.994,Methadone
6654.0,0.998,Methadone
6658.0,0.998,Methadone
6662.0,0.998,Methadone
6666.0,0.998,Methadone
6670.0,0.998,Methadone
6674.0,0.998,Methadone
6678.0,0.996,Methadone
6682.0,0.996,Methadone
6686.0,0.996,Methadone
6690.0,0.998,Methadone
6694.0,0.998,Methadone
6698.0,1.0,Methadone
6702.0,1.0,Methadone
6706.0,1.001,Methadone
6710.0,1.001,Methadone
6714.0,1.001,Methadone
6718.0,1.001,Methadone
6722.0,1.001,Methadone
6726.0,1.001,Methadone
6730.0,1.001,Methadone
6734.0,1.001,Methadone
6738.0,1.001,Methadone
6742.0,1.0,Methadone
6746.0,0.998,Methadone
6750.0,1.0,Methadone
6754.0,1.001,Methadone
6758.0,1.0,Methadone
6762.0,1.0,Methadone
6766.0,1.0,Methadone
6770.0,1.0,Methadone
6774.0,1.0,Methadone
6778.0,1.0,Methadone
6782.0,1.0,Methadone
6786.0,1.0,Methadone
6790.0,1.0,Methadone
6794.0,1.001,Methadone
6798.0,1.001,Methadone
6802.0,1.003,Methadone
6806.0,1.005,Methadone
6810.0,1.005,Methadone
6814.0,1.001,Methadone
6818.0,1.003,Methadone
6822.0,1.005,Methadone
6826.0,1.005,Methadone
6830.0,1.005,Methadone
6834.0,1.005,Methadone
6838.0,1.005,Methadone
6842.0,1.005,Methadone
6846.0,1.005,Methadone
6850.0,1.005,Methadone
6854.0,1.005,Methadone
6858.0,1.005,Methadone
6862.0,1.003,Methadone
6866.0,1.001,Methadone
6870.0,1.001,Methadone
6874.0,1.001,Methadone
6878.0,1.001,Methadone
6882.0,1.001,Methadone
6886.0,1.001,Methadone
6890.0,1.001,Methadone
6894.0,1.001,Methadone
6898.0,1.001,Methadone
6902.0,1.001,Methadone
6906.0,1.001,Methadone
6910.0,1.001,Methadone
6914.0,1.001,Methadone
6918.0,1.001,Methadone
6922.0,1.001,Methadone
6926.0,1.001,Methadone
6930.0,1.001,Methadone
6934.0,1.003,Methadone
6938.0,1.003,Methadone
6942.0,1.003,Methadone
6946.0,1.005,Methadone
6950.0,1.005,Methadone
6954.0,1.005,Methadone
6958.0,1.005,Methadone
6962.0,1.003,Methadone
6966.0,1.003,Methadone
6970.0,1.001,Methadone
6974.0,1.001,Methadone
6978.0,1.001,Methadone
6982.0,1.001,Methadone
6986.0,1.003,Methadone
6990.0,1.005,Methadone
6994.0,1.005,Methadone
6998.0,1.005,Methadone
7002.0,1.005,Methadone
7006.0,1.005,Methadone
7010.0,1.005,Methadone
7014.0,1.005,Methadone
7018.0,1.005,Methadone
7022.0,1.005,Methadone
7026.0,1.007,Methadone
7030.0,1.005,Methadone
7034.0,1.005,Methadone
7038.0,1.003,Methadone
7042.0,1.001,Methadone
7046.0,1.001,Methadone
7050.0,1.001,Methadone
7054.0,1.001,Methadone
7058.0,1.001,Methadone
7062.0,1.0,Methadone
7066.0,1.0,Methadone
7070.0,1.0,Methadone
7074.0,0.998,Methadone
7078.0,0.998,Methadone
7082.0,0.996,Methadone
7086.0,0.996,Methadone
7090.0,0.994,Methadone
7094.0,0.992,Methadone
7098.0,0.989,Methadone
7102.0,0.989,Methadone
7106.0,0.985,Methadone
7110.0,0.985,Methadone
7114.0,0.985,Methadone
7118.0,0.985,Methadone
7122.0,0.985,Methadone
7126.0,0.983,Methadone
7130.0,0.983,Methadone
7134.0,0.982,Methadone
7138.0,0.98,Methadone
7142.0,0.976,Methadone
7146.0,0.975,Methadone
7150.0,0.971,Methadone
7154.0,0.967,Methadone
7158.0,0.96,Methadone
7162.0,0.955,Methadone
7166.0,0.948,Methadone
7170.0,0.944,Methadone
7174.0,0.939,Methadone
7178.0,0.935,Methadone
7182.0,0.928,Methadone
7186.0,0.921,Methadone
7190.0,0.91,Methadone
7194.0,0.9,Methadone
7198.0,0.887,Methadone
7202.0,0.875,Methadone
7206.0,0.86,Methadone
7210.0,0.846,Methadone
7214.0,0.832,Methadone
7218.0,0.816,Methadone
7222.0,0.8,Methadone
7226.0,0.784,Methadone
7230.0,0.768,Methadone
7234.0,0.75,Methadone
7238.0,0.734,Methadone
7242.0,0.718,Methadone
7246.0,0.702,Methadone
7250.0,0.686,Methadone
7254.0,0.67,Methadone
7258.0,0.654,Methadone
7262.0,0.625,Methadone
7266.0,0.593,Methadone
7270.0,0.563,Methadone
7274.0,0.531,Methadone
7278.0,0.499,Methadone
7282.0,0.468,Methadone
7286.0,0.438,Methadone
7290.0,0.411,Methadone
7294.0,0.385,Methadone
7298.0,0.36,Methadone
7302.0,0.338,Methadone
7306.0,0.319,Methadone
7310.0,0.303,Methadone
7314.0,0.29,Methadone
7318.0,0.281,Methadone
7322.0,0.276,Methadone
7326.0,0.272,Methadone
7330.0,0.27,Methadone
7334.0,0.27,Methadone
7338.0,0.272,Methadone
7342.0,0.274,Methadone
7346.0,0.278,Methadone
7350.0,0.283,Methadone
7354.0,0.292,Methadone
7358.0,0.303,Methadone
7362.0,0.315,Methadone
7366.0,0.336,Methadone
7370.0,0.356,Methadone
7374.0,0.376,Methadone
7378.0,0.395,Methadone
7382.0,0.418,Methadone
7386.0,0.442,Methadone
7390.0,0.467,Methadone
7394.0,0.495,Methadone
7398.0,0.527,Methadone
7402.0,0.561,Methadone
7406.0,0.598,Methadone
7410.0,0.609,Methadone
7414.0,0.616,Methadone
7418.0,0.627,Methadone
7422.0,0.668,Methadone
7426.0,0.679,Methadone
7430.0,0.691,Methadone
7434.0,0.704,Methadone
7438.0,0.718,Methadone
7442.0,0.734,Methadone
7446.0,0.748,Methadone
7450.0,0.762,Methadone
7454.0,0.775,Methadone
7458.0,0.787,Methadone
7462.0,0.796,Methadone
7466.0,0.803,Methadone
7470.0,0.805,Methadone
7474.0,0.819,Methadone
7478.0,0.83,Methadone
7482.0,0.837,Methadone
7486.0,0.843,Methadone
7490.0,0.848,Methadone
7494.0,0.85,Methadone
7498.0,0.853,Methadone
7502.0,0.853,Methadone
7506.0,0.857,Methadone
7510.0,0.859,Methadone
7514.0,0.862,Methadone
7518.0,0.866,Methadone
7522.0,0.868,Methadone
7526.0,0.871,Methadone
7530.0,0.875,Methadone
7534.0,0.875,Methadone
7538.0,0.877,Methadone
7542.0,0.878,Methadone
7546.0,0.878,Methadone
7550.0,0.88,Methadone
7554.0,0.882,Methadone
7558.0,0.884,Methadone
7562.0,0.884,Methadone
7566.0,0.885,Methadone
7570.0,0.885,Methadone
7574.0,0.889,Methadone
7578.0,0.891,Methadone
7582.0,0.893,Methadone
7586.0,0.893,Methadone
7590.0,0.894,Methadone
7594.0,0.896,Methadone
7598.0,0.898,Methadone
7602.0,0.9,Methadone
7606.0,0.9,Methadone
7610.0,0.901,Methadone
7614.0,0.901,Methadone
7618.0,0.903,Methadone
7622.0,0.903,Methadone
7626.0,0.905,Methadone
7630.0,0.907,Methadone
7634.0,0.91,Methadone
7638.0,0.91,Methadone
7642.0,0.912,Methadone
7646.0,0.918,Methadone
7650.0,0.921,Methadone
7654.0,0.925,Methadone
7658.0,0.928,Methadone
7662.0,0.934,Methadone
7666.0,0.937,Methadone
7670.0,0.942,Methadone
7674.0,0.944,Methadone
7678.0,0.948,Methadone
7682.0,0.948,Methadone
7686.0,0.95,Methadone
7690.0,0.95,Methadone
7694.0,0.95,Methadone
7698.0,0.951,Methadone
7702.0,0.951,Methadone
7706.0,0.951,Methadone
7710.0,0.95,Methadone
7714.0,0.95,Methadone
7718.0,0.951,Methadone
7722.0,0.953,Methadone
7726.0,0.957,Methadone
7730.0,0.959,Methadone
7734.0,0.96,Methadone
7738.0,0.96,Methadone
7742.0,0.962,Methadone
7746.0,0.962,Methadone
7750.0,0.962,Methadone
7754.0,0.964,Methadone
7758.0,0.964,Methadone
7762.0,0.962,Methadone
7766.0,0.962,Methadone
7770.0,0.964,Methadone
7774.0,0.962,Methadone
7778.0,0.96,Methadone
7782.0,0.953,Methadone
7786.0,0.944,Methadone
7790.0,0.932,Methadone
7794.0,0.919,Methadone
7798.0,0.907,Methadone
7802.0,0.894,Methadone
7806.0,0.882,Methadone
7810.0,0.869,Methadone
7814.0,0.86,Methadone
7818.0,0.852,Methadone
7822.0,0.844,Methadone
7826.0,0.841,Methadone
7830.0,0.837,Methadone
7834.0,0.834,Methadone
7838.0,0.832,Methadone
7842.0,0.83,Methadone
7846.0,0.828,Methadone
7850.0,0.827,Methadone
7854.0,0.827,Methadone
7858.0,0.827,Methadone
7862.0,0.828,Methadone
7866.0,0.828,Methadone
7870.0,0.83,Methadone
7874.0,0.834,Methadone
7878.0,0.837,Methadone
7882.0,0.841,Methadone
7886.0,0.843,Methadone
7890.0,0.846,Methadone
7894.0,0.853,Methadone
7898.0,0.859,Methadone
7902.0,0.862,Methadone
7906.0,0.866,Methadone
7910.0,0.868,Methadone
7914.0,0.869,Methadone
7918.0,0.873,Methadone
7922.0,0.877,Methadone
7926.0,0.88,Methadone
7930.0,0.885,Methadone
7934.0,0.887,Methadone
7938.0,0.889,Methadone
7942.0,0.891,Methadone
7946.0,0.893,Methadone
7950.0,0.894,Methadone
7954.0,0.898,Methadone
7958.0,0.898,Methadone
7962.0,0.9,Methadone
7966.0,0.905,Methadone
7970.0,0.905,Methadone
7974.0,0.907,Methadone
7978.0,0.909,Methadone
7982.0,0.909,Methadone
7986.0,0.91,Methadone
7990.0,0.91,Methadone
7994.0,0.912,Methadone
7998.0,0.914,Methadone
8002.0,0.916,Methadone
8006.0,0.916,Methadone
8010.0,0.918,Methadone
8014.0,0.918,Methadone
8018.0,0.919,Methadone
