wavelength,absorbance,drug_type
2710.0,0.896,Heroin
2714.0,0.896,Heroin
2718.0,0.896,Heroin
2722.0,0.896,Heroin
2726.0,0.8961,Heroin
2730.0,0.8961,Heroin
2734.0,0.8961,Heroin
2738.0,0.8961,Heroin
2742.0,0.8962,Heroin
2746.0,0.8963,Heroin
2750.0,0.8964,Heroin
2754.0,0.8966,Heroin
2758.0,0.8967,Heroin
2762.0,0.8968,Heroin
2766.0,0.8971,Heroin
2770.0,0.8971,Heroin
2774.0,0.8974,Heroin
2778.0,0.8975,Heroin
2782.0,0.8977,Heroin
2786.0,0.8978,Heroin
2790.0,0.898,Heroin
2794.0,0.8982,Heroin
2798.0,0.8983,Heroin
2802.0,0.8985,Heroin
2806.0,0.8987,Heroin
2810.0,0.8988,Heroin
2814.0,0.899,Heroin
2818.0,0.8992,Heroin
2822.0,0.8993,Heroin
2826.0,0.8995,Heroin
2830.0,0.8996,Heroin
2834.0,0.8998,Heroin
2838.0,0.8999,Heroin
2842.0,0.9001,Heroin
2846.0,0.9004,Heroin
2850.0,0.9006,Heroin
2854.0,0.9008,Heroin
2858.0,0.9011,Heroin
2862.0,0.9014,Heroin
2866.0,0.9017,Heroin
2870.0,0.902,Heroin
2874.0,0.9023,Heroin
2878.0,0.9027,Heroin
2882.0,0.903,Heroin
2886.0,0.9033,Heroin
2890.0,0.9036,Heroin
2894.0,0.9039,Heroin
2898.0,0.9043,Heroin
2902.0,0.9046,Heroin
2906.0,0.9049,Heroin
2910.0,0.9052,Heroin
2914.0,0.9056,Heroin
2918.0,0.9059,Heroin
2922.0,0.9062,Heroin
2926.0,0.9065,Heroin
2930.0,0.9068,Heroin
2934.0,0.9071,Heroin
2938.0,0.9075,Heroin
2942.0,0.9078,Heroin
2946.0,0.9083,Heroin
2950.0,0.9087,Heroin
2954.0,0.9092,Heroin
2958.0,0.9097,Heroin
2962.0,0.9102,Heroin
2966.0,0.9107,Heroin
2970.0,0.9112,Heroin
2974.0,0.9118,Heroin
2978.0,0.9123,Heroin
2982.0,0.9128,Heroin
2986.0,0.9133,Heroin
2990.0,0.9138,Heroin
2994.0,0.9144,Heroin
2998.0,0.9149,Heroin
3002.0,0.9154,Heroin
3006.0,0.9159,Heroin
3010.0,0.9164,Heroin
3014.0,0.9168,Heroin
3018.0,0.9174,Heroin
3022.0,0.9178,Heroin
3026.0,0.9184,Heroin
3030.0,0.919,Heroin
3034.0,0.9195,Heroin
3038.0,0.92,Heroin
3042.0,0.9204,Heroin
3046.0,0.9206,Heroin
3050.0,0.9207,Heroin
3054.0,0.9209,Heroin
3058.0,0.921,Heroin
3062.0,0.9212,Heroin
3066.0,0.9213,Heroin
3070.0,0.9215,Heroin
3074.0,0.9216,Heroin
3078.0,0.9218,Heroin
3082.0,0.9218,Heroin
3086.0,0.9221,Heroin
3090.0,0.9223,Heroin
3094.0,0.9224,Heroin
3098.0,0.9225,Heroin
3102.0,0.9227,Heroin
3106.0,0.9228,Heroin
3110.0,0.9228,Heroin
3114.0,0.9231,Heroin
3118.0,0.9232,Heroin
3122.0,0.9234,Heroin
3126.0,0.9235,Heroin
3130.0,0.9237,Heroin
3134.0,0.9238,Heroin
3138.0,0.9239,Heroin
3142.0,0.9241,Heroin
3146.0,0.9242,Heroin
3150.0,0.9243,Heroin
3154.0,0.9243,Heroin
3158.0,0.9244,Heroin
3162.0,0.9245,Heroin
3166.0,0.9245,Heroin
3170.0,0.9246,Heroin
3174.0,0.9247,Heroin
3178.0,0.9247,Heroin
3182.0,0.9248,Heroin
3186.0,0.9249,Heroin
3190.0,0.9249,Heroin
3194.0,0.925,Heroin
3198.0,0.9251,Heroin
3202.0,0.9251,Heroin
3206.0,0.9252,Heroin
3210.0,0.9253,Heroin
3214.0,0.9253,Heroin
3218.0,0.9254,Heroin
3222.0,0.9255,Heroin
3226.0,0.9255,Heroin
3230.0,0.9256,Heroin
3234.0,0.9257,Heroin
3238.0,0.9257,Heroin
3242.0,0.9258,Heroin
3246.0,0.9259,Heroin
3250.0,0.9259,Heroin
3254.0,0.926,Heroin
3258.0,0.9261,Heroin
3262.0,0.9261,Heroin
3266.0,0.9262,Heroin
3270.0,0.9263,Heroin
3274.0,0.9264,Heroin
3278.0,0.9264,Heroin
3282.0,0.9265,Heroin
3286.0,0.9266,Heroin
3290.0,0.9266,Heroin
3294.0,0.9267,Heroin
3298.0,0.9268,Heroin
3302.0,0.9268,Heroin
3306.0,0.9268,Heroin
3310.0,0.927,Heroin
3314.0,0.927,Heroin
3318.0,0.9271,Heroin
3322.0,0.9271,Heroin
3326.0,0.9271,Heroin
3330.0,0.9273,Heroin
3334.0,0.9274,Heroin
3338.0,0.9274,Heroin
3342.0,0.9275,Heroin
3346.0,0.9275,Heroin
3350.0,0.9277,Heroin
3354.0,0.9277,Heroin
3358.0,0.9278,Heroin
3362.0,0.9278,Heroin
3366.0,0.9278,Heroin
3370.0,0.928,Heroin
3374.0,0.9281,Heroin
3378.0,0.9281,Heroin
3382.0,0.9282,Heroin
3386.0,0.9283,Heroin
3390.0,0.9283,Heroin
3394.0,0.9284,Heroin
3398.0,0.9285,Heroin
3402.0,0.9286,Heroin
3406.0,0.9287,Heroin
3410.0,0.9288,Heroin
3414.0,0.9289,Heroin
3418.0,0.9289,Heroin
3422.0,0.929,Heroin
3426.0,0.9291,Heroin
3430.0,0.9291,Heroin
3434.0,0.9292,Heroin
3438.0,0.9293,Heroin
3442.0,0.9293,Heroin
3446.0,0.9294,Heroin
3450.0,0.9295,Heroin
3454.0,0.9296,Heroin
3458.0,0.9296,Heroin
3462.0,0.9297,Heroin
3466.0,0.9298,Heroin
3470.0,0.9298,Heroin
3474.0,0.9299,Heroin
3478.0,0.93,Heroin
3482.0,0.93,Heroin
3486.0,0.9301,Heroin
3490.0,0.9302,Heroin
3494.0,0.9303,Heroin
3498.0,0.9303,Heroin
3502.0,0.9304,Heroin
3506.0,0.9305,Heroin
3510.0,0.9306,Heroin
3514.0,0.9307,Heroin
3518.0,0.9308,Heroin
3522.0,0.9309,Heroin
3526.0,0.931,Heroin
3530.0,0.9311,Heroin
3534.0,0.9312,Heroin
3538.0,0.9313,Heroin
3542.0,0.9314,Heroin
3546.0,0.9315,Heroin
3550.0,0.9315,Heroin
3554.0,0.9316,Heroin
3558.0,0.9317,Heroin
3562.0,0.9318,Heroin
3566.0,0.9318,Heroin
3570.0,0.932,Heroin
3574.0,0.9321,Heroin
3578.0,0.9321,Heroin
3582.0,0.9323,Heroin
3586.0,0.9324,Heroin
3590.0,0.9325,Heroin
3594.0,0.9325,Heroin
3598.0,0.9327,Heroin
3602.0,0.9328,Heroin
3606.0,0.9328,Heroin
3610.0,0.933,Heroin
3614.0,0.9331,Heroin
3618.0,0.9332,Heroin
3622.0,0.9333,Heroin
3626.0,0.9334,Heroin
3630.0,0.9335,Heroin
3634.0,0.9335,Heroin
3638.0,0.9336,Heroin
3642.0,0.9337,Heroin
3646.0,0.9338,Heroin
3650.0,0.9339,Heroin
3654.0,0.934,Heroin
3658.0,0.9341,Heroin
3662.0,0.9342,Heroin
3666.0,0.9343,Heroin
3670.0,0.9344,Heroin
3674.0,0.9344,Heroin
3678.0,0.9345,Heroin
3682.0,0.9345,Heroin
3686.0,0.9346,Heroin
3690.0,0.9346,Heroin
3694.0,0.9347,Heroin
3698.0,0.9347,Heroin
3702.0,0.9348,Heroin
3706.0,0.9348,Heroin
3710.0,0.9349,Heroin
3714.0,0.9349,Heroin
3718.0,0.935,Heroin
3722.0,0.935,Heroin
3726.0,0.9351,Heroin
3730.0,0.9351,Heroin
3734.0,0.9352,Heroin
3738.0,0.9352,Heroin
3742.0,0.9353,Heroin
3746.0,0.9353,Heroin
3750.0,0.9354,Heroin
3754.0,0.9354,Heroin
3758.0,0.9354,Heroin
3762.0,0.9355,Heroin
3766.0,0.9355,Heroin
3770.0,0.9356,Heroin
3774.0,0.9356,Heroin
3778.0,0.9357,Heroin
3782.0,0.9357,Heroin
3786.0,0.9358,Heroin
3790.0,0.9358,Heroin
3794.0,0.9359,Heroin
3798.0,0.936,Heroin
3802.0,0.936,Heroin
3806.0,0.936,Heroin
3810.0,0.9361,Heroin
3814.0,0.9361,Heroin
3818.0,0.9362,Heroin
3822.0,0.9362,Heroin
3826.0,0.9363,Heroin
3830.0,0.9363,Heroin
3834.0,0.9364,Heroin
3838.0,0.9364,Heroin
3842.0,0.9365,Heroin
3846.0,0.9365,Heroin
3850.0,0.9366,Heroin
3854.0,0.9366,Heroin
3858.0,0.9367,Heroin
3862.0,0.9367,Heroin
3866.0,0.9368,Heroin
3870.0,0.9368,Heroin
3874.0,0.9368,Heroin
3878.0,0.9368,Heroin
3882.0,0.937,Heroin
3886.0,0.937,Heroin
3890.0,0.937,Heroin
3894.0,0.937,Heroin
3898.0,0.9371,Heroin
3902.0,0.9371,Heroin
3906.0,0.9371,Heroin
3910.0,0.9371,Heroin
3914.0,0.9371,Heroin
3918.0,0.9371,Heroin
3922.0,0.9371,Heroin
3926.0,0.9371,Heroin
3930.0,0.9371,Heroin
3934.0,0.9371,Heroin
3938.0,0.9371,Heroin
3942.0,0.9371,Heroin
3946.0,0.9371,Heroin
3950.0,0.9371,Heroin
3954.0,0.9371,Heroin
3958.0,0.9371,Heroin
3962.0,0.9373,Heroin
3966.0,0.9373,Heroin
3970.0,0.9373,Heroin
3974.0,0.9373,Heroin
3978.0,0.9371,Heroin
3982.0,0.9371,Heroin
3986.0,0.9371,Heroin
3990.0,0.9371,Heroin
3994.0,0.9371,Heroin
3998.0,0.9371,Heroin
4002.0,0.937,Heroin
4006.0,0.937,Heroin
4010.0,0.9368,Heroin
4014.0,0.9368,Heroin
4018.0,0.9367,Heroin
4022.0,0.9367,Heroin
4026.0,0.9366,Heroin
4030.0,0.9366,Heroin
4034.0,0.9365,Heroin
4038.0,0.9365,Heroin
4042.0,0.9364,Heroin
4046.0,0.9364,Heroin
4050.0,0.9363,Heroin
4054.0,0.9363,Heroin
4058.0,0.9362,Heroin
4062.0,0.9361,Heroin
4066.0,0.9361,Heroin
4070.0,0.936,Heroin
4074.0,0.9359,Heroin
4078.0,0.9358,Heroin
4082.0,0.9357,Heroin
4086.0,0.9356,Heroin
4090.0,0.9354,Heroin
4094.0,0.9353,Heroin
4098.0,0.9351,Heroin
4102.0,0.9349,Heroin
4106.0,0.9347,Heroin
4110.0,0.9345,Heroin
4114.0,0.9343,Heroin
4118.0,0.9341,Heroin
4122.0,0.9339,Heroin
4126.0,0.9337,Heroin
4130.0,0.9335,Heroin
4134.0,0.9333,Heroin
4138.0,0.9331,Heroin
4142.0,0.9328,Heroin
4146.0,0.9325,Heroin
4150.0,0.9323,Heroin
4154.0,0.9318,Heroin
4158.0,0.9316,Heroin
4162.0,0.9312,Heroin
4166.0,0.9308,Heroin
4170.0,0.9304,Heroin
4174.0,0.93,Heroin
4178.0,0.9296,Heroin
4182.0,0.9288,Heroin
4186.0,0.9281,Heroin
4190.0,0.9273,Heroin
4194.0,0.9265,Heroin
4198.0,0.9253,Heroin
4202.0,0.9242,Heroin
4206.0,0.923,Heroin
4210.0,0.9209,Heroin
4214.0,0.9174,Heroin
4218.0,0.9138,Heroin
4222.0,0.9103,Heroin
4226.0,0.9082,Heroin
4230.0,0.907,Heroin
4234.0,0.9058,Heroin
4238.0,0.9046,Heroin
4242.0,0.9033,Heroin
4246.0,0.902,Heroin
4250.0,0.9008,Heroin
4254.0,0.8995,Heroin
4258.0,0.898,Heroin
4262.0,0.8966,Heroin
4266.0,0.8951,Heroin
4270.0,0.8938,Heroin
4274.0,0.893,Heroin
4278.0,0.8921,Heroin
4282.0,0.8912,Heroin
4286.0,0.8906,Heroin
4290.0,0.8903,Heroin
4294.0,0.89,Heroin
4298.0,0.8897,Heroin
4302.0,0.8896,Heroin
4306.0,0.8894,Heroin
4310.0,0.8893,Heroin
4314.0,0.8892,Heroin
4318.0,0.8891,Heroin
4322.0,0.889,Heroin
