wavelength,absorbance,drug_type
1104,0.1211910676407945,Citric Acid
1105,0.1243600629958316,Citric Acid
1106,0.1274358569093484,Citric Acid
1107,0.1304749371427727,Citric Acid
1108,0.1336535772503982,Citric Acid
1109,0.1367961409713705,Citric Acid
1110,0.1406815349028838,Citric Acid
1111,0.1446625955304596,Citric Acid
1112,0.148864004988426,Citric Acid
1113,0.1533536714228824,Citric Acid
1114,0.1577653136527603,Citric Acid
1115,0.1648804095754503,Citric Acid
1116,0.1725661045992207,Citric Acid
1117,0.1799299656876741,Citric Acid
1118,0.1873539837668811,Citric Acid
1119,0.1944991418415998,Citric Acid
1120,0.2037032599482083,Citric Acid
1121,0.2162393042560759,Citric Acid
1122,0.2240984211083256,Citric Acid
1123,0.2317319835484519,Citric Acid
1124,0.2426039712069758,Citric Acid
1125,0.2552377629344221,Citric Acid
1126,0.289121382314827,Citric Acid
1127,0.3082114755973016,Citric Acid
1128,0.328086987558413,Citric Acid
1129,0.3489159107569886,Citric Acid
1130,0.3700809644964581,Citric Acid
1131,0.3962062958630371,Citric Acid
1132,0.4222784754909791,Citric Acid
1133,0.4429742776136168,Citric Acid
1134,0.4801720062242812,Citric Acid
1135,0.530325227448202,Citric Acid
1136,0.6029294500405913,Citric Acid
1137,0.6332036167132701,Citric Acid
1138,0.6392173101267199,Citric Acid
1139,0.6414940885097647,Citric Acid
1140,0.630969778190847,Citric Acid
1141,0.6174426780912142,Citric Acid
1142,0.5968794788241821,Citric Acid
1143,0.5523769022397139,Citric Acid
1144,0.5097605147537128,Citric Acid
1145,0.4710832997223452,Citric Acid
1146,0.4358075393738022,Citric Acid
1147,0.4029633350223465,Citric Acid
1148,0.3725317275402904,Citric Acid
1149,0.3441895055047477,Citric Acid
1150,0.3176743813321928,Citric Acid
1151,0.2999889376778876,Citric Acid
1152,0.2943928365953949,Citric Acid
1153,0.2897133522971091,Citric Acid
1154,0.2869296741443606,Citric Acid
1155,0.2837461741039634,Citric Acid
1156,0.2873502983727886,Citric Acid
1157,0.2899673009342464,Citric Acid
1158,0.2954205503037008,Citric Acid
1159,0.3108688027655021,Citric Acid
1160,0.3276250212539205,Citric Acid
1161,0.3449576586687982,Citric Acid
1162,0.3630108981877709,Citric Acid
1163,0.3818472666214805,Citric Acid
1164,0.401428336517859,Citric Acid
1165,0.421819390372222,Citric Acid
1166,0.4433357378774315,Citric Acid
1167,0.4629368572183828,Citric Acid
1168,0.4854522473397139,Citric Acid
1169,0.5130031115681774,Citric Acid
1170,0.5557990111358405,Citric Acid
1171,0.585026652029182,Citric Acid
1172,0.6015391503917767,Citric Acid
1173,0.6066003047068982,Citric Acid
1174,0.6095948435199191,Citric Acid
1175,0.6118987984294834,Citric Acid
1176,0.6071272545979206,Citric Acid
1177,0.6024075659618833,Citric Acid
1178,0.582528306796707,Citric Acid
1179,0.5495969138446337,Citric Acid
1180,0.5191310763128322,Citric Acid
1181,0.4907974776688971,Citric Acid
1182,0.4641997091751023,Citric Acid
1183,0.4390179444137645,Citric Acid
1184,0.4154426394743252,Citric Acid
1185,0.3994627056355312,Citric Acid
1186,0.3962062958630371,Citric Acid
1187,0.3929741215652141,Citric Acid
1188,0.3973974795797435,Citric Acid
1189,0.3996806702483389,Citric Acid
1190,0.4042833800565756,Citric Acid
1191,0.4098271684036857,Citric Acid
1192,0.4145392704914993,Citric Acid
1193,0.4175957019809719,Citric Acid
1194,0.4158950296005473,Citric Acid
1195,0.4145392704914993,Citric Acid
1196,0.4086014487187513,Citric Acid
1197,0.3985919394653162,Citric Acid
1198,0.39040559077478,Citric Acid
1199,0.3868984830330874,Citric Acid
1200,0.3868984830330874,Citric Acid
1201,0.3870043439676525,Citric Acid
1202,0.3874280459348238,Citric Acid
1203,0.384681343388521,Citric Acid
1204,0.3771645204784797,Citric Acid
1205,0.3732491463166068,Citric Acid
1206,0.3739677521709811,Citric Acid
1207,0.3839448050234139,Citric Acid
1208,0.4018663541867623,Citric Acid
1209,0.4202164033831898,Citric Acid
1210,0.4393761254500702,Citric Acid
1211,0.459545386328588,Citric Acid
1212,0.4788619162959637,Citric Acid
1213,0.4816176844546561,Citric Acid
1214,0.4736607226101559,Citric Acid
1215,0.4524714235402178,Citric Acid
1216,0.4301581005962384,Citric Acid
1217,0.4089353929735008,Citric Acid
1218,0.3885953622884065,Citric Acid
1219,0.3703865546218168,Citric Acid
1220,0.3629107264696695,Citric Acid
1221,0.3580304022979407,Citric Acid
1222,0.3555614105321614,Citric Acid
1223,0.3548726007416088,Citric Acid
1224,0.3534002482796267,Citric Acid
1225,0.3561526897002858,Citric Acid
1226,0.3584267468218246,Citric Acid
1227,0.3632113109656252,Citric Acid
1228,0.3732491463166068,Citric Acid
1229,0.38310457359924,Citric Acid
1230,0.3948027326116222,Citric Acid
1231,0.4083789617866808,Citric Acid
1232,0.4252744164059267,Citric Acid
1233,0.4430947309445521,Citric Acid
1234,0.4592952166892377,Citric Acid
1235,0.4701848033553697,Citric Acid
1236,0.4770344045080135,Citric Acid
1237,0.475603877896158,Citric Acid
1238,0.4799096718871575,Citric Acid
1239,0.4614262661931443,Citric Acid
1240,0.4436974992327127,Citric Acid
1241,0.4227380464141851,Citric Acid
1242,0.4034029043735397,Citric Acid
1243,0.384681343388521,Citric Acid
1244,0.3668346463160968,Citric Acid
1245,0.3497896453396408,Citric Acid
1246,0.3318937620672686,Citric Acid
1247,0.3165026823201886,Citric Acid
1248,0.2978280491422888,Citric Acid
1249,0.2758880460387877,Citric Acid
1250,0.253677234910047,Citric Acid
1251,0.2288536511850148,Citric Acid
1252,0.2101373699536183,Citric Acid
1253,0.1962015920103258,Citric Acid
1254,0.1871534630329286,Citric Acid
1255,0.1796671551005901,Citric Acid
1256,0.1719849357760231,Citric Acid
1257,0.1619068615544016,Citric Acid
1258,0.1526741692145763,Citric Acid
1259,0.1464234563803584,Citric Acid
1260,0.1403814212278194,Citric Acid
1261,0.1353702754544877,Citric Acid
1262,0.1307095957906015,Citric Acid
1263,0.1259822961378137,Citric Acid
1264,0.1220530483708117,Citric Acid
1265,0.1185012203850171,Citric Acid
1266,0.1159413529060615,Citric Acid
1267,0.114356128164236,Citric Acid
1268,0.1130582940165846,Citric Acid
1269,0.1130582940165846,Citric Acid
1270,0.1115396819646136,Citric Acid
1271,0.1145822348890639,Citric Acid
1272,0.11781711236973,Citric Acid
1273,0.1214782044987934,Citric Acid
1274,0.1248808345374318,Citric Acid
1275,0.1281936355412706,Citric Acid
1276,0.1315319009790133,Citric Acid
1277,0.1363203321241021,Citric Acid
1278,0.142004504439076,Citric Acid
1279,0.1472151313194521,Citric Acid
1280,0.1513798825658661,Citric Acid
1281,0.155460697870992,Citric Acid
1282,0.1603962705291631,Citric Acid
1283,0.1678744574659908,Citric Acid
1284,0.176199846250122,Citric Acid
1285,0.1845550837556497,Citric Acid
1286,0.1931419704811825,Citric Acid
1287,0.2016256233184387,Citric Acid
1288,0.2045371056096201,Citric Acid
1289,0.2057211342785999,Citric Acid
1290,0.2003837955185011,Citric Acid
1291,0.1946350925335546,Citric Acid
1292,0.1890286001777925,Citric Acid
1293,0.1833610551015385,Citric Acid
1294,0.1804560644581313,Citric Acid
1295,0.1805218716378773,Citric Acid
1296,0.1778319206319825,Citric Acid
1297,0.1825668558886156,Citric Acid
1298,0.1846215150340819,Citric Acid
1299,0.1870198339605195,Citric Acid
1300,0.1896330463183748,Citric Acid
1301,0.1926002872405147,Citric Acid
1302,0.1953154850930596,Citric Acid
1303,0.196816111464658,Citric Acid
1304,0.1965428843515861,Citric Acid
1305,0.1980477651457182,Citric Acid
1306,0.1940915449258029,Citric Acid
1307,0.1907096988236843,Citric Acid
1308,0.1861522457711457,Citric Acid
1309,0.1836924005680602,Citric Acid
1310,0.1833610551015385,Citric Acid
1311,0.1815761449079212,Citric Acid
1312,0.185819018959813,Citric Acid
1313,0.1899019593188571,Citric Acid
1314,0.1928033392890527,Citric Acid
1315,0.1942273680643308,Citric Acid
1316,0.19456711186786,Citric Acid
1317,0.1953835830127449,Citric Acid
1318,0.1938878898309088,Citric Acid
1319,0.1928710444075783,Citric Acid
1320,0.1904402853647322,Citric Acid
1321,0.1861522457711457,Citric Acid
1322,0.1829637739499711,Citric Acid
1323,0.1809828013109406,Citric Acid
1324,0.1800614306446046,Citric Acid
1325,0.1797328428390354,Citric Acid
1326,0.1841567093367334,Citric Acid
1327,0.1890286001777925,Citric Acid
1328,0.1940915449258029,Citric Acid
1329,0.2003149090908996,Citric Acid
1330,0.2072582141652513,Citric Acid
1331,0.2116901878929499,Citric Acid
1332,0.2155966982469915,Citric Acid
1333,0.2193946941610303,Citric Acid
1334,0.2226456869157912,Citric Acid
1335,0.2251182341812036,Citric Acid
1336,0.2266524580191769,Citric Acid
1337,0.2262135550188064,Citric Acid
1338,0.2262135550188064,Citric Acid
1339,0.2259942697417904,Citric Acid
1340,0.2247537402597635,Citric Acid
1341,0.2238074852529279,Citric Acid
1342,0.2230809971579535,Citric Acid
1343,0.2228632874958274,Citric Acid
1344,0.2225731776106886,Citric Acid
1345,0.2252641174482466,Citric Acid
1346,0.2309921290562261,Citric Acid
1347,0.2378468076964053,Citric Acid
1348,0.2447351085877532,Citric Acid
1349,0.2517344273312592,Citric Acid
1350,0.2589272276266786,Citric Acid
